actual,proposed
0.0,31.842191696166992
0.0,31.284847259521484
0.0,30.6258487701416
0.0,30.105363845825195
0.0,29.521808624267578
0.0,28.88250732421875
0.0,28.459951400756836
0.0,26.698453903198242
0.0,26.032772064208984
0.0,25.4465274810791
0.0,24.21003532409668
0.0,23.715404510498047
0.0,22.535837173461914
0.0,22.114891052246094
0.0,18.554277420043945
0.0,15.73205852508545
0.0,14.194049835205078
0.0,10.910888671875
0.0,9.447293281555176
0.0,7.762625217437744
0.0,6.022645950317383
0.0,4.765735626220703
0.0,2.5909597873687744
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.7498966455459595
0.0,6.849001407623291
0.0,9.888409614562988
0.0,11.397902488708496
0.0,13.389217376708984
0.0,15.260025024414062
0.0,17.164669036865234
0.0,22.153335571289062
0.0,23.886356353759766
0.0,26.872236251831055
0.0,28.296445846557617
0.0,31.471012115478516
0.0,32.727718353271484
0.0,34.37203598022461
0.0,35.54655456542969
0.0,36.58647537231445
0.0,37.50763702392578
0.0,38.32400894165039
0.0,39.04792022705078
0.0,39.690250396728516
0.0,40.526641845703125
0.0,41.12836456298828
0.0,42.13841247558594
0.0,42.93869400024414
0.0,43.009071350097656
0.0,43.2147216796875
0.0,43.13370895385742
0.0,43.205665588378906
0.0,43.804725646972656
0.0,44.28342056274414
0.0,45.0189323425293
0.0,46.72211837768555
0.0,47.52958679199219
0.0,47.71444320678711
0.0,47.629642486572266
0.0,47.76132583618164
0.0,47.570804595947266
0.0,47.546470642089844
0.0,47.262760162353516
386.4859619140625,68.43547821044922
386.4859313964844,75.98155975341797
389.89642333984375,88.4565200805664
386.4859313964844,93.9511947631836
383.075439453125,98.40621185302734
372.8439636230469,102.22372436523438
355.79180908203125,104.94651794433594
355.79180908203125,106.45089721679688
325.0979919433594,107.15958404541016
297.8143310546875,107.17807006835938
294.40386962890625,106.50999450683594
287.5828857421875,106.32441711425781
280.7621765136719,105.10616302490234
253.4785614013672,103.53611755371094
246.65757751464844,101.6552505493164
236.42640686035156,100.03173828125
222.78443908691406,98.08914184570312
188.6801300048828,90.95565032958984
0.0,88.2043228149414
0.0,85.54458618164062
0.0,80.14826965332031
497.1041259765625,71.88777923583984
483.46246337890625,97.49142456054688
469.8207702636719,104.4173583984375
456.1788024902344,110.03956604003906
439.1266784667969,114.24496459960938
422.07452392578125,117.3396224975586
411.8430480957031,119.9857406616211
401.6118469238281,121.95584869384766
374.3282470703125,123.92802429199219
360.68658447265625,123.820068359375
347.04461669921875,123.2323226928711
329.9924621582031,121.95476531982422
309.5298156738281,119.94189453125
295.88787841796875,117.95158386230469
268.60455322265625,115.70084381103516
251.55238342285156,110.2691879272461
234.4999542236328,107.04350280761719
196.98516845703125,103.02548217773438
0.0,92.1940689086914
0.0,88.92887878417969
0.0,84.72274017333984
469.27899169921875,79.05536651611328
431.7641906738281,97.78502655029297
407.89105224609375,107.41664123535156
387.4284362792969,113.66522216796875
366.9657897949219,118.31297302246094
353.323974609375,119.3207015991211
319.2195129394531,119.71759796142578
302.1673889160156,120.63925170898438
285.1150817871094,118.80363464355469
271.4732971191406,115.93365478515625
251.0106658935547,113.74614715576172
230.5480194091797,112.38475799560547
210.08538818359375,107.99991607666016
189.6227569580078,100.70797729492188
0.0,96.28858184814453
0.0,93.23446655273438
0.0,88.15081024169922
0.0,79.92599487304688
0.0,74.26309204101562
0.0,69.60462951660156
0.0,65.25825500488281
0.0,61.04695129394531
0.0,57.752620697021484
0.0,52.453086853027344
0.0,44.58032989501953
0.0,40.25659942626953
0.0,29.548036575317383
302.7139892578125,53.58006286621094
295.8931579589844,59.71188735961914
289.07232666015625,70.25621032714844
289.07232666015625,74.76253509521484
285.66180419921875,81.91349029541016
272.02001953125,86.38568878173828
268.6095275878906,88.1443099975586
265.1991882324219,89.57878112792969
254.96786499023438,90.19502258300781
244.73655700683594,90.368896484375
237.91558837890625,90.41815185546875
231.09475708007812,90.2172622680664
227.68426513671875,90.06147766113281
224.27392578125,89.80542755126953
220.86343383789062,89.46077728271484
214.04246520996094,88.77179718017578
196.9903106689453,88.4508285522461
0.0,86.87382507324219
0.0,84.4301528930664
0.0,82.99346923828125
0.0,81.3393783569336
0.0,78.50776672363281
0.0,76.6270751953125
0.0,74.8603515625
489.8236083984375,72.78794860839844
472.77130126953125,106.47801971435547
469.3609619140625,113.46629333496094
459.129638671875,118.98965454101562
452.30865478515625,128.63629150390625
445.4878234863281,131.91561889648438
435.25653076171875,134.44554138183594
418.2042541503906,136.5799102783203
411.3834228515625,139.07745361328125
404.56256103515625,140.35772705078125
397.7416076660156,140.9687957763672
380.6894836425781,141.48475646972656
373.86865234375,140.44802856445312
356.81634521484375,138.99598693847656
343.174560546875,136.30511474609375
339.76422119140625,135.23573303222656
336.3537292480469,134.17721557617188
329.53289794921875,132.86215209960938
322.7119445800781,131.46046447753906
315.89111328125,129.98211669921875
298.83880615234375,128.16986083984375
288.6075134277344,125.97919464111328
278.3761901855469,123.75763702392578
268.1448974609375,120.91047668457031
251.09275817871094,118.44873809814453
240.8614501953125,114.45295715332031
234.0404815673828,112.14547729492188
587.174560546875,135.85699462890625
570.1224365234375,143.7567596435547
559.89111328125,150.22799682617188
553.0701293945312,155.57838439941406
546.249267578125,160.2054901123047
512.1448974609375,171.19293212890625
491.6822814941406,173.5509033203125
467.8091735839844,175.13096618652344
450.75701904296875,172.1736297607422
437.115234375,172.0989227294922
416.6526184082031,172.04835510253906
396.1900329589844,167.5435333251953
355.2646484375,162.8278350830078
331.3916931152344,153.7528533935547
314.33941650390625,149.57962036132812
304.10809326171875,145.80938720703125
290.46630859375,141.848388671875
273.4141845703125,138.92279052734375
259.77239990234375,133.95652770996094
246.1306915283203,129.77854919433594
232.48890686035156,126.66004943847656
222.25759887695312,122.05419158935547
208.61581420898438,117.91307067871094
198.38450622558594,114.02771759033203
191.56369018554688,110.49378204345703
